Date;ACA.PA;AF.PA;AI.PA;AIR.PA;ALO.PA;ALT.PA;BN.PA;BNP.PA;BOL.PA;CNP.PA;CS.PA;DG.PA;FP.PA;GLE.PA;ING.PA;KN.PA;LI.PA;LR.PA;MAU.PA;ORA.PA;RNO.PA;RXL.PA;SAF.PA;SCR.PA;SEV.PA;STM.PA;SU.PA;UG.PA;VIE.PA;VIV.PA;VK.PA;ZC.PA
2010-01-18;0.004698459363454209;0.004009677790813291;0.016714874523483518;0.0064375297491400295;-0.024895983754518413;-0.0025385451383540367;0.014904017505617017;0.004074001826530123;0.0;-0.0078645186956718;0.002991369410226426;0.01369493870523566;0.01160721489364891;-0.007969005829874351;-0.0029453113554747997;0.008515041235637651;0.0035144124851748037;0.0075401470374330745;0.009356849662523847;0.01133911601432445;-0.022658207427314104;0.0165749621124276;-0.0003414684816797287;-0.002629552846398854;0.002605091507966302;-0.00048586113845673845;0.00790604189738781;-0.0057974943025107415;0.007107578636127835;0.009845266090238907;0.000757314317351651;0.0074501026124035126
2010-01-19;-0.014955148569679126;-0.014916667268638722;-0.025302964649830464;0.0006752821663397076;-0.042988226227553696;-0.0006933649620854356;-0.014089730850570687;-0.02796372381520081;0.0;-0.0031936058709122824;-0.025409830728702777;-0.0231349516419384;-0.014980750091374097;-0.023550278347292182;0.002945311355474701;-0.02324392576945644;-0.016091067386072026;-0.00046972863509704287;-0.014461824363720741;-0.016616198303942148;-0.039304057416655935;-0.03248522399678982;0.0040898661886373784;-0.022785565808300715;-0.01660904241440102;0.009194701501127108;-0.029171394410574477;-0.017787873631641676;-0.014665363132445989;-0.02655209708804359;-0.027683162294686838;0.0190479242668184
2010-01-20;-0.03633816704594047;0.006881334542812869;-0.01625554622591335;-0.028412110740520666;-0.023219488967640332;0.0006933649620853453;-0.002095484075182578;-0.026525835169589132;0.0;-0.009181373725771975;-0.01980246658753175;-0.01289382775842357;-0.01223963837014462;-0.048609319434681025;-0.0005882626666978675;-0.021506066009016046;-0.004466019591827492;0.016305923045946902;-0.014674130651603601;-0.005009787894205791;-0.022460679407567637;-0.02386745054142108;-0.0057989598008277065;-0.009321977299354356;-0.005592175241508711;-0.008060726959088488;-0.009569400519280423;-0.013900635579244524;0.001197138402102347;-0.009345431569188236;-0.009007749556222182;-0.0018220739568235082
2010-01-21;-0.025402048865838602;-0.03113737586906392;0.0005086775351377394;-0.015043000926925686;0.009974258645895127;-0.007188454285587794;-0.0043217944168738535;-0.019033837238684678;0.0;-0.011596516363366225;-0.02531786979530521;-0.017624045021627316;-0.014818222819110362;-0.053446978143449606;0.0005882626666979108;-0.03611328861842375;-0.014427758505638686;-0.00928503181854419;-0.0064127368598362825;-0.00029539216082692703;-0.011142127913392393;-0.00435746142651693;-0.0330407491104207;0.001811104817511936;-0.014884903404028127;-0.024247565049324276;-0.0016906316587050644;-0.0020025744027711923;-0.011027602587034654;0.0030428019868284427;-0.017059014531054507;-0.01857638109128017
2010-01-22;0.011323128619775965;-0.010037728977807038;-0.019360980057625227;-0.016347280172422998;-0.0089623673246506;-0.013353853001115244;-0.016880535664889104;-0.017852406916551312;0.0;-0.0035834667976403643;-0.0038535441142782583;-0.0033073904717905193;-0.01082085330156538;0.013806169773230544;0.0;-0.012533697187580134;0.000726494066456626;0.016651713119821013;-0.017441223668751293;-0.005630226148232994;-0.017947242706784952;0.018746130568111814;0.012998560691697372;0.004513270369554277;-0.012372550253185273;-0.008828397818413597;-0.002998089753104521;-0.024342118016303073;-0.008097225133935126;-0.012222256477235325;-0.006825807476097063;0.013256453469428267
2010-01-25;-0.010480168742674349;-0.004634476334085322;0.012479427220636819;0.003933496755114088;0.003030113774704406;0.006816539509451418;0.005461313934420286;0.02051247436666665;0.0;0.0208518230017583;-0.0016100199076757844;0.0029265719697445162;0.00338645521349601;0.01120820295019778;0.0;0.007479483706477792;-0.0030907582308929045;0.003891371808871063;0.0;0.0020779782789109844;-0.002712675947086176;-0.012940600668900832;-0.0080601606026902;0.006284724603587836;0.010570779308264815;0.02004205609123066;0.003648681531781184;0.020927068327553238;-0.002442026696119589;0.0010264403065391324;0.010819755221642413;-0.005683757211161833
2010-01-26;-0.026474541618380587;-0.003384156873396288;-0.011702664147996726;-0.015465091976102656;-0.007694012575760149;-0.0021103368921631563;-0.006414054935281163;-0.018191005346620933;0.0;-0.01447288450473591;-0.014608332491728918;-0.016008561388275822;-0.013498361498807272;-0.015516778991811217;0.010241397074502862;-0.013201490623258875;-0.022464585601283005;-0.04390146500784162;-0.011936737839526345;-0.009535163514097278;-0.03240407773997145;-0.003866774131835332;-0.016318382551765424;-0.006284724603587944;-0.003307345855703222;-0.04494395637048112;-0.004432242511492464;-0.04062876015514718;0.0004074188056797765;-0.012880095485383897;-0.010015921550620258;-0.004031617620143422
2010-01-27;-0.017460104024218534;-0.0021209611679617237;-0.024621947082910538;-0.001450987414616173;-0.03148645962624815;0.004683683278072747;-0.02546463151979864;-0.013227095349501573;0.0;0.005258966834248118;-0.01548884155318927;-0.021531524503903023;-0.0262214373160845;-0.02445326783946399;-0.010241397074502938;0.0009054726900920917;-0.005040711757896008;-0.02196296126182425;-0.001242981010753064;-0.016299864451223042;0.0025077450357546363;-0.0014535564224283056;0.005350416809538914;-0.00030016813501486817;-0.017940839420008094;0.015150687462864397;-0.03713250635686542;-0.024161539459640436;-0.02036898443856532;-0.022542105942701892;-0.027756914368692456;0.005873833261169041
2010-01-28;0.007457873734573661;0.004660087014025626;0.020603118766643964;0.030386579952874696;0.019216387417785048;0.009070882571340186;0.013114971256986178;0.02092685595164885;0.0;-0.01257478238935035;-0.0036599197037390178;0.023594886055031794;0.020057316424765846;0.009402973286081062;0.007617929850765068;0.016756917270962055;0.00949999804733316;0.019573026360317516;0.013588913171181511;0.011798484676794114;0.009384147960247799;-0.007789799811237043;0.009207191902675558;0.007181392219037472;0.007637543346509207;0.005391823402905259;0.017206938018440213;0.01406046663958781;-0.008977927495020983;-0.0005314980692700109;0.034178350604798444;0.020209697891237336
2010-01-29;0.01819012501196993;0.014684518393358936;0.019423340760751147;0.005267846148753658;0.005335585295386489;-0.004408797708208646;0.00493431155256114;0.014279235290697145;0.0;0.005297246088343125;0.011599144654527084;-0.0025797892963635985;0.003442297744965335;0.007436029390802396;0.03047110472245761;0.03756418070856301;0.004254932830218746;-0.0014370785539488224;-0.011104494233642785;0.010173732332899182;0.030329326700729707;0.009727616034382481;0.013305225388671231;0.0005961438809088077;0.010003710518899518;0.016829011832151127;0.003724993230133463;0.01740284735204463;0.025265296963112503;-0.02443299333458585;-0.006019779767137335;0.005559900258190739
2010-02-01;-0.0012882833255415667;0.025900770568557937;0.014918624422145935;0.023196484081597246;0.016542703254745834;0.004640215495956101;0.004790311320601696;0.018355965540423666;0.0;0.03661751373812441;0.02890280076191723;0.01994930224713675;0.006025118944072001;0.023935034614978694;0.011821120795766494;0.011367341260743258;0.0113804458706494;0.028583675951838635;0.04012699024108223;0.007119784179503286;-0.0005664224758739608;0.014416454590097291;0.017241965918847118;0.03398094363845489;0.002704961484045711;0.018175247363110044;0.02206261084963675;-0.01065556673913211;0.014414981390375073;0.01188859798053835;0.044471245310856736;0.03776451529377228
2010-02-02;-0.03721176416274251;-0.0016246824911086007;-0.009202792612990078;0.0010262242101464055;-0.002317763201520987;0.0;0.006193482307815055;-0.025184585889273487;0.0;-0.005257125436552345;0.0012794507589915282;0.02055224385854577;-0.002594666751101494;-0.023935034614978746;0.02158949586294276;-0.011081372986565629;0.002733960181001806;0.006036526345888999;0.025496514760296837;-0.011595438569544887;0.0007079350678813506;0.03561746556546128;0.0010250251656365623;0.011739668278510931;-0.020041390065283896;0.0059859895780854985;0.0009085722477901982;0.005654653295353196;-0.014414981390375049;0.0016143293760712727;0.018306888939382066;-0.0031458598404966896
2010-02-03;-0.053125908799072585;-0.02385959982413997;-0.021120344253640518;-0.025975522835239646;-0.03312955183822577;-0.01047122560830826;-0.017608486373517526;-0.0527570018034888;0.0;-0.053356197736662794;-0.028536188372117934;-0.03316614971619709;-0.018353428521920758;-0.059596195309478545;-0.01156724043044566;-0.05279814619659096;-0.023760167266463805;-0.03485961661073178;-0.02987642671100843;-0.011428495781782566;-0.04621000594494439;-0.03466386717496988;-0.03051557901238182;-0.02975817883120206;-0.018573520848012167;-0.030792004983288924;-0.027096078131466843;-0.045522824816801324;-0.029468725509563514;-0.008890333857508568;-0.034997319726679396;-0.01507827878037928
2010-02-04;-0.05213530119052314;-0.03215175425443667;-0.019069916069234104;-0.010582060625373877;-0.035344594687638634;-0.01294893492371246;-0.030801876950806186;-0.05643863538193369;0.0;-0.02330376225804008;-0.06243566029411177;-0.023744263116261852;-0.035254517789022013;-0.04284179800759948;-0.04301724457127163;-0.03338230720522923;0.010199598650202321;-0.03091405558829742;-0.03533357715436079;-0.018315687966374835;-0.0479824169074061;-0.03196391145895534;-0.01740418325852185;-0.018050301377817674;0.0006210715690168877;-0.02050182605543954;-0.037355813507563396;-0.023454331576388793;-0.015280447005113267;-0.035810526594084645;-0.03423836559596622;-0.021009323906264612
2010-02-05;0.020598982382163507;-0.016034971687329078;0.030644912184180688;-0.006403471542039796;0.008070189889238903;-0.10483416013986026;0.018765935109386588;0.007402730581719603;0.0;0.0012999566214087774;0.0013996433648370222;-0.0007881665644311289;0.018761270796728444;0.01088347321009461;0.013214617709472172;-0.01917988071482316;-0.036258591947422064;0.014236734287023236;-0.01793584087855726;0.016196076716650663;0.01512837425460194;0.003929319863950199;0.0007164098910733668;-0.01020429618388155;-0.012254747432822552;0.0016964726026200863;0.010601013725542383;-0.01738745267041106;-0.006436339071317018;0.009769625262146194;-0.004873445897838588;0.006511473660684735
2010-02-08;0.009661992843522548;-0.017629314282269076;-0.006286105661632534;-0.01474046849794477;0.012037344697435289;-0.014312523513213686;-0.0003669965853578763;0.01796019561827116;0.0;-0.009791178822573824;0.008009831658392308;-0.0015780568949368828;-0.008842898826291492;0.01939830627988837;0.003134282004471856;0.03493779619072412;-0.0074891766428887355;0.01667732130127413;0.0016820806601925975;-0.0045573451196627875;0.020322375793765307;0.009756088168687276;0.007845900231045751;0.008410957665377866;-0.006342251903814382;-0.01554379218724968;0.005054391828956871;0.016270338788965198;-0.007779046868343823;-0.00028114089244092485;0.026110899899616;-0.009619032777584732
2010-02-09;0.03820314177400703;0.024161052003536982;0.005133539147830451;-0.000724623478157961;-0.022162329011188225;-0.035320159242082254;0.0024442743216003242;0.03067437358238808;0.0;0.013842822122111246;0.029393832063074367;0.005250628436202143;0.009576508245159994;0.041711544037998344;0.0;0.011581889369265973;0.030187458726320927;0.010254140916220497;0.0004201018661202395;0.007583868016360986;-0.016041610233611878;0.006773230528185488;0.0039000691659700644;0.02685704964072929;0.008551880163753732;0.02331029480605556;0.010841771725356011;-0.050567921377810875;0.016991772936339848;0.011603511239663064;0.007506709858996228;0.01560465250898911
2010-02-10;-0.038684030670508004;-0.11876014511795652;0.0011525665138022573;-0.00472305870936054;-0.006407861538678754;-0.013923856439658279;0.009354259125073375;-0.026852570234435633;0.0;-0.005514106542594002;-0.025585558271290783;-0.012913625698795297;0.015158194894733194;-0.024171556326561597;-0.02040573932004487;-0.02113078404357408;-0.017165409329083402;-0.02547023746457353;0.007114395918200333;-0.006062444098743114;-0.05567888763718302;-0.02144322531242908;0.019275153980114965;0.0060967928770453445;0.008485703956941966;0.009707147991599446;-0.0039165530271509244;-0.0389325558019653;0.0029810326299626153;-0.007718863454674734;-0.0011816838162041422;-0.01070213682848782
2010-02-11;-0.027799998623575056;-0.02024254315976157;0.008403737185220127;0.0014555758524110124;-0.008864651090999985;-0.04063516981983438;0.009267774205549422;-0.01873110497120476;0.0;-0.009313089903532109;-0.002075500434997953;-0.010800810363687309;0.0019235915378731144;-0.031796731319690824;-0.013446589290811755;-0.01969115632375967;-0.0043854427892617166;-0.013968755601652866;-0.02362980993969128;0.0;-0.047734088548524324;-0.01488867216006763;-0.012222922601567906;-0.0014481784432566528;-0.00250899259939467;-0.02018897066787152;-0.01926440805531692;-0.04154297431589355;0.0033964061114848277;-0.0038846477849881736;-0.021908439713301444;0.02113173725789238
2010-02-12;-0.00694797840391579;-0.007006978254863293;0.012850970563248531;-0.01465232025593157;-0.0027518387908373977;-0.01619344709288182;-0.0021588013493274902;0.005551631626918636;0.0;0.00032827352083749685;0.015120606576162914;-0.002147269639981831;0.0019200851157764743;0.005625273035630419;0.0;-0.009514661738478175;0.012155776185330662;0.010311534669981916;-0.06847437383267867;0.0024295369012642034;0.023243163573856716;-0.015418386882758761;0.004207539920163776;0.011527311347882489;0.002191819550216765;-0.013000751891837083;0.0031681312773480805;0.004337135531221857;-0.0021212970406058987;0.004439080741215423;0.015981814609978103;-0.02047956756071376
2010-02-15;0.04050343705166975;-0.023375169198690617;0.030331421317795662;0.017919803112881223;0.020187208123573733;0.007687796053343652;0.010272373655569749;0.02750927744711054;0.0;-0.006420356706762953;0.021259568594149687;0.014008676147315565;0.01911816841826736;0.04438517705510488;0.01489723869501992;0.06865303581231799;0.008833729818434971;0.020788881561373238;-0.0055020587234233835;0.012658213164889966;0.027068242364645487;-0.03640142569794354;0.009402894960878807;0.0074223851208082905;0.012749328832189662;0.01910014697823108;0.01677258337642578;0.007352657581543951;0.006772319969308107;0.005511602575301309;0.05513048057908988;0.018882129936896083
2010-02-16;0.030612126499936842;0.04621629660139312;0.02043600500805405;0.048462104168372114;0.01946996300288966;0.03672529094781609;0.008873124603363343;0.0388687709601477;0.0;0.07766451631959372;0.03799987209637592;0.02330872435331384;0.0028189366606351067;0.024097446996726293;0.016391472766808253;0.02613544187911642;0.012644416689611318;0.04147247677417152;0.013245106642223569;0.008944680696659399;0.019594530441270137;0.03812663047599996;0.015136185204904498;0.00397392442892819;0.003084107244591244;0.041362739389629574;0.036512474472833026;0.025183595497019578;0.009237965229530793;0.00958254242395587;0.007099975478087668;0.018375176333805594
2010-02-17;-0.02298959340267737;0.008797638538552399;0.004038518545180783;0.012354222598674813;0.003384515441441785;-0.006551840625327657;0.012873250621220612;0.021277365544895777;0.0;-0.025223828193776377;0.005449553019526291;0.0034883978856010507;0.008641802665527637;-0.07474929596167355;0.020886989551489606;-0.01312907238232655;0.023556182189666153;0.0280624984235151;0.0027188677948012567;0.009159572743885493;0.017824065998420346;0.007171978026947322;0.009514082505433886;0.0070570509135861595;0.005220548138723308;0.014481367953273733;0.03774054663633516;0.005158333031991686;0.004795343824279733;-0.0013633114337346288;0.005941917228382112;0.006102960027806921
2010-02-18;0.020202758772669818;-0.003900609335174236;0.01260123484355991;0.013886793903777958;0.007258943500162115;0.019247647899371712;0.0170630402867986;0.015760490514800895;0.0;0.004846001486579995;-0.015139688362105387;0.003605024427675279;-0.0002323235682718143;0.018431107530451817;-0.0011179809518056132;0.008480459007971071;-0.006881461694756252;0.00822315092431817;-0.0027188677948013764;0.007033823121727838;0.0007744289781255466;-0.0008054881690926799;0.012101031334993287;-0.001125754216034926;-0.0073777158262717645;0.012698250004977556;0.01939628701323109;0.012412024956749212;0.00601330193741263;0.019986337359703895;0.023419140816804372;-0.0034381612623276343
2010-02-19;0.0064905739932954315;-0.019236049480725256;-0.013787711569804231;0.00033637310222124313;0.0073107234191824196;-0.01953337297223889;-0.011381587213507335;0.016257395707005625;0.0;0.018082824288759458;-0.015042563158803516;-0.005283301054362892;-0.007354295463164209;0.020444285989219883;0.006689151444819442;0.047485880691059246;0.0009081921513543357;-0.007107873246798919;0.007683754380343186;-0.007033823121727773;-0.012465048536057755;-0.006772315876845542;0.017553169074346446;-0.004798758289167862;0.0;0.009464209182289025;-0.004195620254353903;-0.029961987502670703;0.0039205843870557715;-0.008055737880459438;-0.009813041415708003;0.009038605132861682
2010-02-22;-0.0328822851075914;-0.014648667306304904;-0.0023753712095881106;0.011699946014996734;-0.008359428297444176;0.002569460410425779;-0.0009253850933267065;-0.02477123439626578;0.0;-0.004297801519219714;-0.01963136694909221;-0.010128572022933536;-0.01641970941591859;-0.024103531661680812;-0.006409554745966116;0.001387781557905912;-0.003273369798990931;-0.0071588113320214235;-0.012231319893494706;-0.009159572743885446;-0.04325505865326016;-0.009988864492386252;0.004585540421818624;0.0016963154769496047;-0.010236559766910359;-0.03222510555715331;-0.024534822846161302;-0.015833193966324304;-0.009310240998521907;-0.0075767646377379125;-0.025525654624157356;0.014630104330893418
2010-02-23;0.004764345540976733;0.004236039991578865;0.00439087378008968;-0.020820216149525537;0.0031430098677711683;-0.019870904197946373;-0.00011557272516523359;0.005116935552920957;0.0;0.022360123985761236;0.0013431402640345879;-0.00078339760215179;-0.004416666967702024;0.017169404458705944;-0.007295232463534463;0.005806717483799491;0.008343964142967446;0.014930531642304425;-0.0031954824056488022;0.0;0.011718709117811829;-0.0012299053129685214;-0.01647475698978874;-0.000565149117397795;0.004977159178552327;0.02655733534484392;0.004677869193260655;-0.012741568467064547;0.008692064589197671;0.007576764637737949;0.04074807525176131;0.009131275451005711
2010-02-24;-0.0019030889575849476;-0.017359902579728116;-0.016716243352079635;-0.014010018794428342;-0.017835884259986348;-0.02533269578003095;-0.01527832867027478;-0.02662762260720782;0.0;-0.021130541911206824;-0.03413295963092575;-0.013677285785272206;-0.032833786492375755;-0.01124576787088533;-0.022786585022063488;-0.01668107359903867;-0.01786096164280353;-0.023272444287216868;-0.011497009644901898;0.009747490740761333;-0.04908135842890866;-0.017589845708461838;0.09561213354650619;-0.01079860019296216;-0.0031070087197672853;-0.013510686564993256;-0.023482371240990257;-0.02677624307376571;-0.02334901896895455;-0.020422803377978846;-0.0188815164718775;0.006643554937566178
2010-02-25;0.039220802979890536;0.00429187968280479;0.054593230706374854;0.04211504163706156;0.0008513216341451757;0.024750724832890675;0.009474351421998843;0.03096597582927752;0.0;0.011760550675172413;0.026384967845952956;0.01810844606052305;0.013141228911469339;0.015213968005838368;0.00832036838367508;0.016129484533485082;0.00586732057354194;0.04037825976394508;0.004614718768384896;0.012560364086050916;0.026167251184759124;-0.008385746151792134;0.04255955521693706;0.025110614215889636;0.006818944262689572;0.017606732725602092;0.012702890035142677;0.021373673873400913;0.004419897050508242;0.017722941407936954;0.028546960551354233;0.007048082790233478
2010-02-26;0.011834205965616467;0.0004077019842641213;0.014263348855095838;0.01376171009519781;0.018134495156168946;0.013011513149202604;0.009385543730657536;0.021782372598413317;0.0;-0.011606915915213374;0.0016894465452171683;0.02997527794514666;0.00922991506432803;0.021427211654248584;0.005982001715777695;-0.009702188521694043;0.01090909995960458;0.0390199086800297;0.03794480536732258;0.007806979797639733;0.002149971639447452;0.0036774965200318346;0.0020235990453452033;0.008047759533493728;0.007700234200317645;0.026072442566307464;0.02269119495688718;0.007965282382677175;0.01604029971612805;0.01661776656253155;0.004974785709185199;0.022167210868389922
2010-03-01;0.020600994345256966;0.037902561169383515;0.0004484858410202639;0.0051931748217733135;0.014418532065721704;0.05014357908945067;0.007696966032880083;0.007339493796482941;0.0;0.0029145846847065584;0.023357770831345787;0.007793866665414317;0.006026045241625069;0.01788875442795065;-0.008270345277479526;-0.002789488852248264;0.01845449452120546;-0.004401058371634307;0.002213877109693439;-0.0008647158513047858;0.025606812020114497;0.02618795017906497;-0.007827664298670092;0.008531772648218394;0.015218716080457695;0.016107412160409687;0.006336414615256572;0.033218524388967906;0.018833586247196752;0.007945027035264783;0.01617580371045738;-0.006893031603744505
2010-03-02;0.008826143616611487;0.01509664034852789;-0.0007866228566144554;0.002586436260395603;0.010857467543172695;0.04696708717370855;-0.002406086179257403;0.002738634583650937;0.0;0.0029056559088875;0.002306047996334242;0.005868173867213893;0.003598370415861749;0.01979321985904194;0.0025738819941461414;0.005848767397790512;0.016898773558916017;-0.0012611928581337001;0.011870914632961355;0.005462391689376654;0.01898135178513946;0.009253969876358535;0.006382664102651808;0.011173300598125255;0.014700676946793539;0.0001508110026421955;0.01034996907190223;0.024450207707908685;0.022459485949286904;0.010231710793008324;0.009373756165712883;-0.01706909673567182
2010-03-03;-0.00705453476386968;-0.004845030242486078;-0.005637790540812922;0.0102794350136639;-0.0073619469560161814;-0.003133263495454963;-0.006907044479717031;-0.0014597518396489678;0.0;0.01244540850076836;-0.0039564579330657115;0.02592763527396996;-0.005041059636110642;0.0004666139355331643;-0.003146770897814901;0.014884577835441164;0.00817042992717677;-0.004848637254573562;-0.008338913697554145;0.0005732880499468563;-0.0003159210314140685;0.01067286015286078;0.03187530298980385;0.0005418755767876769;-0.0056734330851691715;-0.006805619873717929;-0.0035610394111099675;0.026692232071933688;-0.00836345006819745;0.0015632087089172705;-0.003810002613395699;0.016922068004656347
2010-03-04;0.03136126986873341;0.022094958199233274;0.017485728446256857;0.01962099754182156;0.014872438375976623;0.027342488689878784;0.020579191697898583;0.03604167662996541;0.0;0.019270105005455715;0.03122184615171754;0.016362234187240043;0.0204866492397216;0.047145147827390266;-0.0005732172935045968;0.005184859842377716;0.007588968773189499;-0.0072111802732217935;0.013135045842038433;0.01535427070537117;0.03890441506013762;0.036385369202973895;0.0013995668040911078;0.004593952195166737;0.002989046110040525;0.0322512813502567;0.014411814135990672;0.027603234036871975;-0.04352495834226453;0.008565060144149208;0.011039773421584492;0.011269549458921828
